"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
103	1	51.8437725	45.80849532	177.4813234	1389	72.3195204
104	1	52.54211663	45.82433405	173.6392743	1389	70.96465065
105	1	52.82078853	45.78853047	178.9754536	1395	71.00482593
106	1	53.28417266	45.78273381	179.8292423	1390	71.61416654
107	1	53.64634146	45.74892396	177.054429	1394	70.794026
108	1	54.40330697	45.87347232	179.4023479	1391	71.1275699
109	1	55.58237822	45.8760745	181.7502668	1396	72.02920452
110	1	56.19971161	46.06272531	179.6157951	1387	72.26194789
111	1	56.89033189	45.91414141	179.0821772	1386	71.64110336
112	1	57.29805616	46.18790497	180.2561366	1389	71.95716819
113	1	57.47156228	46.2275018	178.7620064	1389	72.5524859
114	1	57.91045845	46.24498567	179.8292423	1396	71.79867038
115	1	58.76889849	46.19150468	179.7225187	1389	71.5943798
116	1	60.24604317	46.15035971	181.6435432	1390	71.46165647
117	1	61.21063983	46.24083393	180.0426894	1391	72.47081517
118	1	61.44763271	46.31850789	176.0939168	1394	72.92967958
119	1	61.85601152	46.36285097	178.9754536	1389	73.25916303
120	1	62.72413793	46.35704023	181.0032017	1392	73.94590433
121	1	63.39812815	46.54715623	178.2283885	1389	74.57384085
122	1	63.55956679	46.53429603	180.2561366	1385	74.54898566
123	1	64.6024531	46.34559885	181.8569904	1386	74.50798934
124	1	65.38317757	46.20416966	178.3351121	1391	74.04528216
125	1	66.02589928	46.3057554	176.7342583	1390	73.21942974
126	1	66.75827338	46.18201439	175.9871932	1390	73.24981401
127	1	67.75755396	46.15611511	179.4023479	1390	73.04167284
128	1	68.01582734	46.06690647	177.054429	1390	73.88955398
129	1	68.4058908	46.37212644	179.2956243	1392	73.62031506
130	1	69.45827338	46.25251799	179.1889007	1390	73.60522248
131	1	70.21736011	46.26327116	179.9359658	1394	73.5180733
132	1	70.92069214	46.27901947	178.5485592	1387	72.97110568
133	1	71.75341481	46.16462976	174.9199573	1391	72.39374325
134	1	72.43795094	46.15079365	177.2678762	1386	73.01457187
135	1	72.6700361	46.0101083	176.9477054	1385	72.50130834
136	1	73.43165468	45.81582734	178.3351121	1390	72.75529598
137	1	74.42661871	45.87553957	177.2678762	1390	72.16726425
138	1	75.29145729	46.05958363	180.8964781	1393	72.06689582
139	1	75.99066092	46.04741379	178.5485592	1392	70.5631748
140	1	76.80273578	45.96184305	177.054429	1389	70.47022716
141	1	77.56384505	45.90674319	177.3745998	1394	70.68443573
142	1	78.20086393	45.69762419	176.2006403	1389	70.64172832
