"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
36	1	22.55467626	30.80719424	171.1846318	1390	54.85981972
37	1	22.74981975	31.4628695	170.3308431	1387	53.82184925
38	1	22.80993521	32.66954644	167.9829242	1389	53.48613258
39	1	22.78192253	32.44189383	168.6232657	1394	54.29868013
40	1	22.54974946	32.74946314	170.5442903	1397	53.72199375
41	1	22.46220302	33.46220302	171.5048026	1389	52.91447009
42	1	22.62797404	33.63662581	171.2913554	1387	52.40718785
43	1	22.55155011	34.01081471	168.8367129	1387	51.63741545
44	1	22.73706897	34.55244253	166.3820704	1392	50.60879725
45	1	22.8832853	34.97694524	168.0896478	1388	50.79921593
46	1	23.24369142	35.481615	164.5677695	1387	50.20738175
47	1	23.06958393	35.59325681	167.8762006	1394	49.62378549
48	1	23.34654179	35.47910663	171.0779082	1388	49.29543392
49	1	23.9512894	36.1991404	172.9989328	1396	48.93595604
50	1	24.07625899	36.5	172.0384205	1390	48.47786523
51	1	24.03807471	36.33692529	166.3820704	1392	47.70503803
52	1	24.08183776	36.55348169	170.9711846	1393	47.38710656
53	1	24.17887931	36.76939655	168.8367129	1392	46.79125853
54	1	24.56782107	36.8015873	169.2636073	1386	46.3774841
55	1	24.75341481	36.99209202	167.5560299	1391	46.67194156
56	1	25.08711303	37.2325414	171.0779082	1389	46.60235721
57	1	25.30222541	37.49174444	171.2913554	1393	45.93230998
