simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
1160,WP_Collision_TrackA_1160,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1160,601,601,586,15,576,98.29351535836176,0.0087664760009947,0.0046700960557173,83.4688888888889,375.61,celltracks
1161,WP_Collision_TrackA_1161,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1161,601,601,586,15,474,80.88737201365188,0.0045969773299748,0.0013532771558759,9.101511111111112,40.9568,celltracks
1181,WP_Collision_TrackA_1181,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1181,601,601,586,15,573,97.7815699658703,0.008648581383773,0.004341861805127,82.98955555555555,373.453,celltracks
1182,WP_Collision_TrackA_1182,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1182,601,601,586,15,571,97.44027303754264,0.0084603421461897,0.0044153149076299,83.25266666666667,374.637,celltracks
1183,WP_Collision_TrackA_1183,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1183,601,601,586,15,573,97.7815699658703,0.0082701156572565,0.0044047987534416,83.52555555555556,375.865,celltracks
1184,WP_Collision_TrackA_1184,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1184,601,601,586,15,569,97.09897610921502,0.0085735586481113,0.0043470468427256,71.61177777777777,322.253,celltracks
1185,WP_Collision_TrackA_1185,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1185,601,601,586,15,571,97.44027303754264,0.00815285038586,0.0043613475199588,83.29622222222223,374.833,celltracks
1186,WP_Collision_TrackA_1186,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1186,601,601,586,15,570,97.26962457337883,0.0082660037290242,0.0043287911922259,83.49533333333333,375.729,celltracks
1187,WP_Collision_TrackA_1187,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1187,601,601,586,15,553,94.36860068259386,0.0054115278127359,0.0019305587884405,8.462488888888888,38.0812,celltracks
1188,WP_Collision_TrackA_1188,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1188,601,601,586,15,515,87.8839590443686,0.0051171899677806,0.0014468634226922,9.265422222222222,41.6944,celltracks
